Time,Position,theta,Force
15.477,0.130452,3.48966,0
15.478,0.13524,3.49928,0
15.479,0.139983,3.50883,0
15.48,0.14468,3.51833,0
15.481,0.14933,3.52777,0
15.482,0.153935,3.53716,0
15.483,0.158493,3.54648,0
15.484,0.163004,3.55575,0
15.485,0.167469,3.56496,0
15.486,0.171888,3.57412,0
15.487,0.17626,3.58321,0
15.488,0.180586,3.59226,0
15.489,0.184866,3.60124,0
15.49,0.1891,3.61017,0
15.491,0.193289,3.61904,0
15.492,0.197431,3.62786,0
15.493,0.201529,3.63662,0
15.494,0.205581,3.64532,0
15.495,0.209588,3.65398,0
15.496,0.213551,3.66258,0
15.497,0.217469,3.67112,0
15.498,0.221343,3.67961,0
15.499,0.225173,3.68805,0
15.5,0.22896,3.69644,0
15.501,0.232704,3.70477,0
15.502,0.236404,3.71306,0
15.503,0.240062,3.72129,0
15.504,0.243678,3.72947,0
15.505,0.247252,3.73761,0
15.506,0.250785,3.74569,0
15.507,0.254276,3.75373,0
15.508,0.257727,3.76171,0
15.509,0.261137,3.76965,0
15.51,0.264507,3.77755,0
15.511,0.267838,3.78539,0
15.512,0.271128,3.79319,0
15.513,0.27438,3.80095,0
15.514,0.277594,3.80866,0
15.515,0.280768,3.81632,0
15.516,0.283905,3.82394,0
15.517,0.287005,3.83152,0
15.518,0.290067,3.83905,0
15.519,0.293092,3.84654,0
15.52,0.296081,3.85399,0
15.521,0.299033,3.8614,0
15.522,0.30195,3.86876,0
15.523,0.304831,3.87609,0
15.524,0.307677,3.88337,0
15.525,0.310489,3.89062,0
15.526,0.313266,3.89782,0
15.527,0.316009,3.90499,0
15.528,0.318718,3.91212,0
15.529,0.321393,3.91921,0
15.53,0.324036,3.92626,0
15.531,0.326646,3.93328,0
15.532,0.329223,3.94026,0
15.533,0.331768,3.9472,0
15.534,0.334282,3.95411,0
15.535,0.336763,3.96098,0
15.536,0.339214,3.96781,0
15.537,0.341634,3.97461,0
15.538,0.344023,3.98138,0
15.539,0.346382,3.98811,0
15.54,0.348711,3.99481,0
15.541,0.351011,4.00148,0
15.542,0.353281,4.00811,0
15.543,0.355521,4.01471,0
15.544,0.357734,4.02128,0
15.545,0.359917,4.02782,0
15.546,0.362072,4.03432,0
15.547,0.3642,4.0408,0
15.548,0.366299,4.04724,0
15.549,0.368371,4.05365,0
15.55,0.370416,4.06004,0
15.551,0.372434,4.06639,0
15.552,0.374426,4.07272,0
15.553,0.376391,4.07901,0
15.554,0.37833,4.08528,0
15.555,0.380243,4.09151,0
15.556,0.38213,4.09772,0
15.557,0.383992,4.1039,0
15.558,0.385829,4.11006,0
15.559,0.387641,4.11618,0
15.56,0.389428,4.12228,0
15.561,0.391191,4.12835,0
15.562,0.392929,4.1344,0
15.563,0.394644,4.14042,0
15.564,0.396335,4.14641,0
15.565,0.398002,4.15238,0
15.566,0.399646,4.15832,0
15.567,0.401267,4.16424,0
15.568,0.402864,4.17013,0
15.569,0.40444,4.176,0
15.57,0.405992,4.18184,0
15.571,0.407523,4.18766,0
15.572,0.409031,4.19345,0
15.573,0.410518,4.19922,0
15.574,0.411983,4.20496,0
15.575,0.413426,4.21069,0
15.576,0.414848,4.21639,0
15.577,0.416249,4.22206,0
15.578,0.417629,4.22772,0
15.579,0.418989,4.23335,0
15.58,0.420328,4.23896,0
15.581,0.421646,4.24454,0
15.582,0.422945,4.25011,0
15.583,0.424223,4.25565,0
15.584,0.425482,4.26117,0
15.585,0.426721,4.26667,0
15.586,0.427941,4.27215,0
15.587,0.429141,4.2776,0
15.588,0.430322,4.28304,0
15.589,0.431484,4.28846,0
15.59,0.432628,4.29385,0
15.591,0.433753,4.29922,0
15.592,0.434859,4.30458,0
15.593,0.435948,4.30991,0
15.594,0.437018,4.31523,0
15.595,0.43807,4.32052,0
15.596,0.439104,4.3258,0
15.597,0.440121,4.33105,0
15.598,0.44112,4.33629,0
15.599,0.442102,4.3415,0
15.6,0.443067,4.3467,0
15.601,0.444014,4.35188,0
15.602,0.444945,4.35704,0
15.603,0.445859,4.36219,0
15.604,0.446756,4.36731,0
15.605,0.447637,4.37241,0
15.606,0.448502,4.3775,0
15.607,0.44935,4.38257,0
15.608,0.450182,4.38762,0
15.609,0.450999,4.39266,0
15.61,0.451799,4.39767,0
15.611,0.452584,4.40267,0
15.612,0.453354,4.40765,0
15.613,0.454108,4.41262,0
15.614,0.454847,4.41756,0
15.615,0.45557,4.42249,0
15.616,0.456279,4.42741,0
15.617,0.456973,4.4323,0
15.618,0.457652,4.43718,0
15.619,0.458316,4.44204,0
15.62,0.458966,4.44689,0
15.621,0.459602,4.45172,0
15.622,0.460223,4.45653,0
15.623,0.46083,4.46133,0
15.624,0.461423,4.46611,0
15.625,0.462003,4.47088,0
15.626,0.462568,4.47563,0
15.627,0.46312,4.48036,0
15.628,0.463658,4.48508,0
15.629,0.464183,4.48979,0
15.63,0.464695,4.49447,0
15.631,0.465193,4.49915,0
15.632,0.465678,4.5038,0
15.633,0.46615,4.50845,0
15.634,0.46661,4.51307,0
15.635,0.467056,4.51768,0
15.636,0.46749,4.52228,0
15.637,0.467912,4.52686,0
15.638,0.46832,4.53143,0
15.639,0.468717,4.53598,0
15.64,0.469101,4.54052,0
15.641,0.469473,4.54505,0
15.642,0.469833,4.54956,0
15.643,0.470182,4.55405,0
15.644,0.470518,4.55853,0
15.645,0.470843,4.563,0
15.646,0.471155,4.56745,0
15.647,0.471457,4.57189,0
15.648,0.471747,4.57631,0
15.649,0.472025,4.58072,0
15.65,0.472293,4.58512,0
15.651,0.472549,4.5895,0
15.652,0.472794,4.59387,0
15.653,0.473028,4.59823,0
15.654,0.473251,4.60257,0
15.655,0.473464,4.6069,0
15.656,0.473666,4.61121,0
15.657,0.473857,4.61552,0
15.658,0.474038,4.61981,0
15.659,0.474208,4.62408,0
15.66,0.474368,4.62834,0
15.661,0.474517,4.63259,0
15.662,0.474657,4.63683,0
15.663,0.474786,4.64105,0
15.664,0.474906,4.64526,0
15.665,0.475016,4.64946,0
15.666,0.475115,4.65364,0
15.667,0.475205,4.65781,0
15.668,0.475286,4.66197,0
15.669,0.475357,4.66612,0
15.67,0.475418,4.67025,0
15.671,0.47547,4.67437,0
15.672,0.475513,4.67848,0
15.673,0.475546,4.68258,0
15.674,0.475571,4.68666,0
15.675,0.475586,4.69073,0
15.676,0.475592,4.69479,0
15.677,0.47559,4.69884,0
15.678,0.475578,4.70287,0
15.679,0.475558,4.70689,0
15.68,0.475529,4.7109,0
15.681,0.475492,4.7149,0
15.682,0.475446,4.71888,0
15.683,0.475392,4.72286,0
15.684,0.475329,4.72682,0
15.685,0.475258,4.73077,0
15.686,0.475179,4.73471,0
15.687,0.475092,4.73863,0
15.688,0.474996,4.74255,0
15.689,0.474893,4.74645,0
15.69,0.474782,4.75034,0
15.691,0.474663,4.75422,0
15.692,0.474536,4.75808,0
15.693,0.474402,4.76194,0
15.694,0.47426,4.76578,0
15.695,0.47411,4.76962,0
15.696,0.473953,4.77344,0
15.697,0.473788,4.77725,0
15.698,0.473616,4.78104,0
15.699,0.473437,4.78483,0
15.7,0.473251,4.7886,0
15.701,0.473058,4.79237,0
15.702,0.472857,4.79612,0
15.703,0.47265,4.79986,0
15.704,0.472436,4.80359,0
15.705,0.472215,4.80731,0
15.706,0.471987,4.81101,0
15.707,0.471752,4.81471,0
15.708,0.471511,4.81839,0
15.709,0.471263,4.82206,0
15.71,0.471009,4.82573,0
15.711,0.470748,4.82938,0
15.712,0.470481,4.83302,0
15.713,0.470208,4.83665,0
15.714,0.469928,4.84026,0
15.715,0.469642,4.84387,0
15.716,0.46935,4.84746,0
15.717,0.469052,4.85105,0
15.718,0.468748,4.85462,0
15.719,0.468438,4.85819,0
15.72,0.468123,4.86174,0
15.721,0.467801,4.86528,0
15.722,0.467474,4.86881,0
15.723,0.467141,4.87233,0
15.724,0.466803,4.87583,0
15.725,0.466459,4.87933,0
15.726,0.466109,4.88282,0
15.727,0.465754,4.88629,0
15.728,0.465394,4.88976,0
15.729,0.465028,4.89321,0
15.73,0.464658,4.89666,0
15.731,0.464282,4.90009,0
15.732,0.463901,4.90351,0
15.733,0.463515,4.90692,0
15.734,0.463124,4.91032,0
15.735,0.462728,4.91371,0
15.736,0.462327,4.91709,0
15.737,0.461921,4.92046,0
15.738,0.461511,4.92382,0
15.739,0.461095,4.92716,0
15.74,0.460676,4.9305,0
15.741,0.460251,4.93383,0
15.742,0.459823,4.93714,0
15.743,0.459389,4.94045,0
15.744,0.458952,4.94374,0
15.745,0.458509,4.94703,0
15.746,0.458063,4.9503,0
15.747,0.457613,4.95356,0
15.748,0.457158,4.95681,0
15.749,0.456699,4.96006,0
15.75,0.456236,4.96329,0
15.751,0.455769,4.96651,0
15.752,0.455298,4.96972,0
15.753,0.454824,4.97292,0
15.754,0.454345,4.97611,0
15.755,0.453863,4.97928,0
15.756,0.453377,4.98245,0
15.757,0.452887,4.98561,0
15.758,0.452393,4.98876,0
15.759,0.451896,4.9919,0
15.76,0.451396,4.99502,0
15.761,0.450892,4.99814,0
15.762,0.450385,5.00124,0
15.763,0.449874,5.00434,0
15.764,0.44936,5.00742,0
15.765,0.448843,5.0105,0
15.766,0.448323,5.01356,0
15.767,0.447799,5.01661,0
15.768,0.447272,5.01966,0
15.769,0.446743,5.02269,0
15.77,0.44621,5.02571,0
15.771,0.445675,5.02872,0
15.772,0.445136,5.03173,0
15.773,0.444595,5.03472,0
15.774,0.444051,5.0377,0
15.775,0.443504,5.04067,0
15.776,0.442955,5.04363,0
15.777,0.442403,5.04658,0
15.778,0.441849,5.04952,0
15.779,0.441292,5.05245,0
15.78,0.440732,5.05536,0
15.781,0.44017,5.05827,0
15.782,0.439606,5.06117,0
15.783,0.439039,5.06406,0
15.784,0.43847,5.06693,0
15.785,0.437899,5.0698,0
15.786,0.437326,5.07266,0
15.787,0.436751,5.0755,0
15.788,0.436173,5.07834,0
15.789,0.435594,5.08116,0
15.79,0.435012,5.08397,0
15.791,0.434429,5.08678,0
15.792,0.433844,5.08957,0
15.793,0.433257,5.09235,0
15.794,0.432668,5.09513,0
15.795,0.432077,5.09789,0
15.796,0.431485,5.10064,0
15.797,0.430891,5.10338,0
15.798,0.430296,5.10611,0
15.799,0.429699,5.10883,0
15.8,0.429101,5.11154,0
15.801,0.428501,5.11424,0
15.802,0.4279,5.11693,0
15.803,0.427297,5.11961,0
15.804,0.426693,5.12228,0
15.805,0.426088,5.12494,0
15.806,0.425482,5.12758,0
15.807,0.424874,5.13022,0
15.808,0.424265,5.13284,0
15.809,0.423656,5.13546,0
15.81,0.423045,5.13807,0
15.811,0.422433,5.14066,0
15.812,0.421821,5.14324,0
15.813,0.421207,5.14582,0
15.814,0.420593,5.14838,0
15.815,0.419978,5.15093,0
15.816,0.419362,5.15347,0
15.817,0.418745,5.156,0
15.818,0.418128,5.15853,0
15.819,0.41751,5.16104,0
15.82,0.416891,5.16353,0
15.821,0.416272,5.16602,0
15.822,0.415653,5.1685,0
15.823,0.415033,5.17097,0
15.824,0.414413,5.17343,0
15.825,0.413792,5.17587,0
15.826,0.413171,5.17831,0
15.827,0.41255,5.18073,0
15.828,0.411928,5.18315,0
15.829,0.411306,5.18555,0
15.83,0.410684,5.18794,0
15.831,0.410063,5.19032,0
15.832,0.409441,5.1927,0
15.833,0.408818,5.19506,0
15.834,0.408196,5.19741,0
15.835,0.407575,5.19975,0
15.836,0.406953,5.20207,0
15.837,0.406331,5.20439,0
15.838,0.40571,5.2067,0
15.839,0.405088,5.209,0
15.84,0.404467,5.21128,0
15.841,0.403847,5.21356,0
15.842,0.403226,5.21582,0
15.843,0.402606,5.21807,0
15.844,0.401987,5.22031,0
15.845,0.401368,5.22254,0
15.846,0.400749,5.22476,0
15.847,0.400132,5.22697,0
15.848,0.399514,5.22917,0
15.849,0.398897,5.23136,0
15.85,0.398281,5.23354,0
15.851,0.397666,5.2357,0
15.852,0.397052,5.23786,0
15.853,0.396438,5.24,0
15.854,0.395825,5.24213,0
15.855,0.395213,5.24426,0
15.856,0.394602,5.24637,0
15.857,0.393991,5.24847,0
15.858,0.393382,5.25056,0
15.859,0.392774,5.25263,0
15.86,0.392167,5.2547,0
15.861,0.391561,5.25676,0
15.862,0.390956,5.2588,0
15.863,0.390352,5.26083,0
15.864,0.389749,5.26286,0
15.865,0.389148,5.26487,0
15.866,0.388548,5.26687,0
15.867,0.387949,5.26886,0
15.868,0.387352,5.27083,0
15.869,0.386756,5.2728,0
15.87,0.386161,5.27476,0
15.871,0.385568,5.2767,0
15.872,0.384976,5.27863,0
15.873,0.384386,5.28055,0
15.874,0.383798,5.28247,0
15.875,0.383211,5.28436,0
15.876,0.382626,5.28625,0
15.877,0.382042,5.28813,0
15.878,0.38146,5.28999,0
15.879,0.38088,5.29185,0
15.88,0.380302,5.29369,0
15.881,0.379725,5.29552,0
15.882,0.37915,5.29734,0
15.883,0.378577,5.29915,0
15.884,0.378006,5.30095,0
15.885,0.377437,5.30274,0
15.886,0.37687,5.30451,0
15.887,0.376305,5.30627,0
15.888,0.375742,5.30802,0
15.889,0.375181,5.30976,0
15.89,0.374623,5.31149,0
15.891,0.374066,5.31321,0
15.892,0.373511,5.31492,0
15.893,0.372959,5.31661,0
15.894,0.372409,5.31829,0
15.895,0.371861,5.31996,0
15.896,0.371316,5.32162,0
15.897,0.370772,5.32327,0
15.898,0.370232,5.32491,0
15.899,0.369693,5.32653,0
15.9,0.369157,5.32815,0
15.901,0.368624,5.32975,0
15.902,0.368093,5.33134,0
15.903,0.367564,5.33292,0
15.904,0.367038,5.33448,0
15.905,0.366514,5.33604,0
15.906,0.365993,5.33758,0
15.907,0.365475,5.33911,0
15.908,0.36496,5.34063,0
15.909,0.364447,5.34214,0
15.91,0.363936,5.34364,0
15.911,0.363429,5.34512,0
15.912,0.362924,5.34659,0
15.913,0.362422,5.34806,0
15.914,0.361923,5.3495,0
15.915,0.361427,5.35094,0
15.916,0.360934,5.35237,0
15.917,0.360443,5.35378,0
15.918,0.359956,5.35518,0
15.919,0.359471,5.35657,0
15.92,0.35899,5.35795,0
15.921,0.358511,5.35932,0
15.922,0.358035,5.36067,0
15.923,0.357563,5.36201,0
15.924,0.357094,5.36334,0
15.925,0.356627,5.36466,0
15.926,0.356164,5.36597,0
15.927,0.355704,5.36726,0
15.928,0.355247,5.36855,0
15.929,0.354794,5.36982,0
15.93,0.354344,5.37107,0
15.931,0.353897,5.37232,0
15.932,0.353453,5.37356,0
15.933,0.353012,5.37478,0
15.934,0.352575,5.37599,0
15.935,0.352141,5.37719,0
15.936,0.351711,5.37837,0
15.937,0.351284,5.37955,0
15.938,0.35086,5.38071,0
15.939,0.35044,5.38186,0
15.94,0.350024,5.383,0
15.941,0.34961,5.38412,0
15.942,0.349201,5.38523,0
15.943,0.348795,5.38633,0
15.944,0.348392,5.38742,0
15.945,0.347993,5.3885,0
15.946,0.347598,5.38956,0
15.947,0.347206,5.39062,0
15.948,0.346818,5.39166,0
15.949,0.346433,5.39268,0
15.95,0.346052,5.3937,0
15.951,0.345675,5.3947,0
15.952,0.345302,5.39569,0
15.953,0.344932,5.39667,0
15.954,0.344566,5.39764,0
15.955,0.344204,5.39859,0
15.956,0.343846,5.39953,0
15.957,0.343491,5.40046,0
15.958,0.34314,5.40138,0
15.959,0.342793,5.40228,0
15.96,0.34245,5.40318,0
15.961,0.342111,5.40406,0
15.962,0.341776,5.40492,0
15.963,0.341445,5.40578,0
15.964,0.341117,5.40662,0
15.965,0.340794,5.40745,0
15.966,0.340474,5.40827,0
15.967,0.340159,5.40907,0
15.968,0.339847,5.40987,0
15.969,0.33954,5.41065,0
15.97,0.339236,5.41142,0
15.971,0.338937,5.41217,0
15.972,0.338641,5.41291,0
15.973,0.33835,5.41364,0
15.974,0.338063,5.41436,0
15.975,0.33778,5.41507,0
15.976,0.337501,5.41576,0
15.977,0.337226,5.41644,0
15.978,0.336955,5.41711,0
15.979,0.336688,5.41776,0
15.98,0.336426,5.41841,0
15.981,0.336168,5.41904,0
15.982,0.335914,5.41965,0
15.983,0.335664,5.42026,0
15.984,0.335418,5.42085,0
15.985,0.335177,5.42143,0
15.986,0.334939,5.422,0
15.987,0.334706,5.42255,0
15.988,0.334478,5.4231,0
15.989,0.334253,5.42363,0
15.99,0.334033,5.42414,0
15.991,0.333817,5.42465,0
15.992,0.333606,5.42514,0
15.993,0.333398,5.42562,0
15.994,0.333195,5.42608,0
15.995,0.332997,5.42654,0
15.996,0.332803,5.42698,0
15.997,0.332613,5.42741,0
15.998,0.332427,5.42782,0
15.999,0.332246,5.42823,0
16,0.332069,5.42862,0
16.001,0.331896,5.429,0
16.002,0.331728,5.42936,0
16.003,0.331565,5.42971,0
16.004,0.331405,5.43005,0
16.005,0.331251,5.43038,0
16.006,0.3311,5.43069,0
16.007,0.330954,5.431,0
16.008,0.330812,5.43128,0
16.009,0.330675,5.43156,0
16.01,0.330542,5.43182,0
16.011,0.330414,5.43207,0
16.012,0.33029,5.43231,0
16.013,0.330171,5.43254,0
16.014,0.330056,5.43275,0
16.015,0.329945,5.43295,0
16.016,0.329839,5.43314,0
16.017,0.329738,5.43331,0
16.018,0.329641,5.43347,0
16.019,0.329548,5.43362,0
16.02,0.32946,5.43376,0
16.021,0.329376,5.43388,0
16.022,0.329297,5.43399,0
16.023,0.329222,5.43409,0
16.024,0.329152,5.43418,0
16.025,0.329086,5.43425,0
16.026,0.329025,5.43431,0
16.027,0.328968,5.43436,0
16.028,0.328916,5.43439,0
16.029,0.328868,5.43441,0
16.03,0.328825,5.43442,0
16.031,0.328786,5.43442,0
16.032,0.328752,5.4344,0
16.033,0.328722,5.43437,0
16.034,0.328697,5.43433,0
16.035,0.328676,5.43427,0
16.036,0.32866,5.43421,0
16.037,0.328648,5.43412,0
16.038,0.32864,5.43403,0
16.039,0.328638,5.43393,0
16.04,0.328639,5.43381,0
16.041,0.328645,5.43368,0
16.042,0.328656,5.43353,0
16.043,0.328671,5.43337,0
16.044,0.328691,5.4332,0
16.045,0.328715,5.43302,0
16.046,0.328743,5.43283,0
16.047,0.328776,5.43262,0
16.048,0.328814,5.4324,0
16.049,0.328855,5.43216,0
16.05,0.328902,5.43192,0
16.051,0.328952,5.43166,0
16.052,0.329008,5.43139,0
16.053,0.329067,5.4311,0
16.054,0.329131,5.43081,0
16.055,0.3292,5.4305,0
16.056,0.329273,5.43018,0
16.057,0.32935,5.42984,0
16.058,0.329432,5.42949,0
16.059,0.329518,5.42913,0
16.06,0.329609,5.42876,0
16.061,0.329703,5.42837,0
16.062,0.329803,5.42797,0
16.063,0.329906,5.42756,0
16.064,0.330014,5.42714,0
16.065,0.330127,5.4267,0
16.066,0.330244,5.42625,0
16.067,0.330365,5.42579,0
16.068,0.33049,5.42532,0
16.069,0.33062,5.42483,0
16.07,0.330754,5.42433,0
16.071,0.330892,5.42382,0
16.072,0.331035,5.42329,0
16.073,0.331182,5.42276,0
16.074,0.331333,5.42221,0
16.075,0.331488,5.42164,0
16.076,0.331648,5.42107,0
16.077,0.331812,5.42048,0
16.078,0.33198,5.41988,0
16.079,0.332152,5.41927,0
16.08,0.332329,5.41864,0
16.081,0.33251,5.418,0
16.082,0.332695,5.41735,0
16.083,0.332884,5.41669,0
16.084,0.333077,5.41601,0
16.085,0.333274,5.41532,0
16.086,0.333476,5.41462,0
16.087,0.333681,5.41391,0
16.088,0.333891,5.41318,0
16.089,0.334105,5.41244,0
16.09,0.334323,5.41169,0
16.091,0.334545,5.41093,0
16.092,0.334771,5.41015,0
16.093,0.335001,5.40937,0
16.094,0.335235,5.40856,0
16.095,0.335473,5.40775,0
16.096,0.335715,5.40693,0
16.097,0.335961,5.40609,0
16.098,0.336211,5.40524,0
16.099,0.336464,5.40437,0
16.1,0.336722,5.4035,0
16.101,0.336984,5.40261,0
16.102,0.337249,5.40171,0
16.103,0.337519,5.4008,0
16.104,0.337792,5.39987,0
16.105,0.338069,5.39893,0
16.106,0.33835,5.39798,0
16.107,0.338634,5.39702,0
16.108,0.338923,5.39605,0
16.109,0.339215,5.39506,0
16.11,0.339511,5.39406,0
16.111,0.339811,5.39305,0
16.112,0.340114,5.39203,0
16.113,0.340421,5.39099,0
16.114,0.340732,5.38994,0
16.115,0.341046,5.38888,0
16.116,0.341364,5.38781,0
16.117,0.341685,5.38673,0
16.118,0.34201,5.38563,0
16.119,0.342339,5.38452,0
16.12,0.342671,5.3834,0
16.121,0.343007,5.38227,0
16.122,0.343346,5.38112,0
16.123,0.343689,5.37996,0
16.124,0.344035,5.37879,0
16.125,0.344385,5.37761,0
16.126,0.344737,5.37642,0
16.127,0.345094,5.37521,0
16.128,0.345453,5.37399,0
16.129,0.345816,5.37276,0
16.13,0.346183,5.37152,0
16.131,0.346552,5.37026,0
16.132,0.346925,5.369,0
16.133,0.347301,5.36772,0
16.134,0.347681,5.36643,0
16.135,0.348063,5.36512,0
16.136,0.348449,5.36381,0
16.137,0.348838,5.36248,0
16.138,0.349229,5.36114,0
16.139,0.349624,5.35979,0
16.14,0.350023,5.35843,0
16.141,0.350424,5.35706,0
16.142,0.350828,5.35567,0
16.143,0.351235,5.35427,0
16.144,0.351645,5.35286,0
16.145,0.352058,5.35144,0
16.146,0.352474,5.35001,0
16.147,0.352893,5.34856,0
16.148,0.353314,5.3471,0
16.149,0.353739,5.34563,0
16.15,0.354166,5.34415,0
16.151,0.354596,5.34266,0
16.152,0.355029,5.34116,0
16.153,0.355464,5.33964,0
16.154,0.355902,5.33811,0
16.155,0.356343,5.33657,0
16.156,0.356786,5.33502,0
16.157,0.357232,5.33346,0
16.158,0.357681,5.33188,0
16.159,0.358132,5.33029,0
16.16,0.358586,5.3287,0
16.161,0.359042,5.32709,0
16.162,0.3595,5.32546,0
16.163,0.359961,5.32383,0
16.164,0.360425,5.32219,0
16.165,0.360891,5.32053,0
16.166,0.361359,5.31886,0
16.167,0.361829,5.31718,0
16.168,0.362302,5.31549,0
16.169,0.362776,5.31379,0
16.17,0.363253,5.31207,0
16.171,0.363733,5.31035,0
16.172,0.364214,5.30861,0
16.173,0.364697,5.30686,0
16.174,0.365183,5.3051,0
16.175,0.365671,5.30333,0
16.176,0.36616,5.30155,0
16.177,0.366652,5.29975,0
16.178,0.367145,5.29795,0
16.179,0.367641,5.29613,0
16.18,0.368138,5.2943,0
16.181,0.368637,5.29246,0
16.182,0.369138,5.29061,0
16.183,0.36964,5.28875,0
16.184,0.370145,5.28688,0
16.185,0.370651,5.28499,0
16.186,0.371159,5.28309,0
16.187,0.371668,5.28119,0
16.188,0.372179,5.27927,0
16.189,0.372692,5.27734,0
16.19,0.373206,5.2754,0
16.191,0.373722,5.27344,0
16.192,0.374239,5.27148,0
16.193,0.374757,5.2695,0
16.194,0.375277,5.26752,0
16.195,0.375798,5.26552,0
16.196,0.376321,5.26351,0
16.197,0.376845,5.26149,0
16.198,0.37737,5.25946,0
16.199,0.377896,5.25742,0
16.2,0.378424,5.25537,0
16.201,0.378952,5.2533,0
16.202,0.379482,5.25123,0
16.203,0.380012,5.24914,0
16.204,0.380544,5.24704,0
16.205,0.381077,5.24493,0
16.206,0.381611,5.24281,0
16.207,0.382145,5.24068,0
16.208,0.382681,5.23854,0
16.209,0.383217,5.23639,0
16.21,0.383754,5.23423,0
16.211,0.384292,5.23205,0
16.212,0.38483,5.22987,0
16.213,0.385369,5.22767,0
16.214,0.385909,5.22546,0
16.215,0.386449,5.22325,0
16.216,0.38699,5.22102,0
16.217,0.387532,5.21878,0
16.218,0.388074,5.21653,0
16.219,0.388616,5.21427,0
16.22,0.389159,5.21199,0
16.221,0.389702,5.20971,0
16.222,0.390245,5.20742,0
16.223,0.390789,5.20511,0
16.224,0.391333,5.2028,0
16.225,0.391877,5.20047,0
16.226,0.392421,5.19813,0
16.227,0.392966,5.19578,0
16.228,0.39351,5.19343,0
16.229,0.394054,5.19106,0
16.23,0.394599,5.18868,0
16.231,0.395143,5.18629,0
16.232,0.395687,5.18388,0
16.233,0.396231,5.18147,0
16.234,0.396775,5.17905,0
16.235,0.397319,5.17661,0
16.236,0.397862,5.17417,0
16.237,0.398405,5.17172,0
16.238,0.398948,5.16925,0
16.239,0.39949,5.16677,0
16.24,0.400032,5.16429,0
16.241,0.400574,5.16179,0
16.242,0.401114,5.15928,0
16.243,0.401655,5.15676,0
16.244,0.402194,5.15423,0
16.245,0.402733,5.15169,0
16.246,0.403271,5.14914,0
16.247,0.403809,5.14658,0
16.248,0.404346,5.14401,0
16.249,0.404881,5.14143,0
16.25,0.405416,5.13883,0
16.251,0.40595,5.13623,0
16.252,0.406483,5.13362,0
16.253,0.407015,5.13099,0
16.254,0.407546,5.12836,0
16.255,0.408076,5.12571,0
16.256,0.408605,5.12306,0
16.257,0.409132,5.12039,0
16.258,0.409658,5.11771,0
16.259,0.410183,5.11503,0
16.26,0.410706,5.11233,0
16.261,0.411228,5.10962,0
16.262,0.411749,5.1069,0
16.263,0.412268,5.10417,0
16.264,0.412786,5.10143,0
16.265,0.413302,5.09868,0
16.266,0.413816,5.09592,0
16.267,0.414329,5.09315,0
16.268,0.41484,5.09037,0
16.269,0.415349,5.08758,0
16.27,0.415856,5.08477,0
16.271,0.416362,5.08196,0
16.272,0.416865,5.07914,0
16.273,0.417367,5.0763,0
16.274,0.417866,5.07346,0
16.275,0.418364,5.07061,0
16.276,0.418859,5.06774,0
16.277,0.419352,5.06486,0
16.278,0.419843,5.06198,0
16.279,0.420332,5.05908,0
16.28,0.420818,5.05618,0
16.281,0.421302,5.05326,0
16.282,0.421784,5.05033,0
16.283,0.422263,5.04739,0
16.284,0.42274,5.04445,0
16.285,0.423214,5.04149,0
16.286,0.423685,5.03852,0
16.287,0.424154,5.03554,0
16.288,0.42462,5.03255,0
16.289,0.425083,5.02955,0
16.29,0.425543,5.02654,0
16.291,0.426001,5.02352,0
16.292,0.426455,5.02048,0
16.293,0.426907,5.01744,0
16.294,0.427355,5.01439,0
16.295,0.427801,5.01133,0
16.296,0.428243,5.00825,0
16.297,0.428682,5.00517,0
16.298,0.429118,5.00208,0
16.299,0.42955,4.99897,0
16.3,0.42998,4.99586,0
16.301,0.430405,4.99273,0
16.302,0.430828,4.9896,0
16.303,0.431247,4.98645,0
16.304,0.431662,4.98329,0
16.305,0.432073,4.98012,0
16.306,0.432481,4.97695,0
16.307,0.432885,4.97376,0
16.308,0.433286,4.97056,0
16.309,0.433682,4.96735,0
16.31,0.434075,4.96413,0
16.311,0.434464,4.9609,0
16.312,0.434848,4.95766,0
16.313,0.435229,4.95441,0
16.314,0.435605,4.95115,0
16.315,0.435978,4.94788,0
16.316,0.436346,4.94459,0
16.317,0.436709,4.9413,0
16.318,0.437069,4.93799,0
16.319,0.437424,4.93468,0
16.32,0.437774,4.93136,0
16.321,0.43812,4.92802,0
16.322,0.438462,4.92467,0
16.323,0.438798,4.92132,0
16.324,0.43913,4.91795,0
16.325,0.439458,4.91457,0
16.326,0.43978,4.91118,0
16.327,0.440098,4.90778,0
16.328,0.44041,4.90437,0
16.329,0.440718,4.90095,0
16.33,0.441021,4.89752,0
16.331,0.441318,4.89408,0
16.332,0.44161,4.89062,0
16.333,0.441897,4.88716,0
16.334,0.442179,4.88368,0
16.335,0.442455,4.8802,0
16.336,0.442726,4.8767,0
16.337,0.442992,4.87319,0
16.338,0.443252,4.86968,0
16.339,0.443506,4.86615,0
16.34,0.443755,4.86261,0
16.341,0.443998,4.85906,0
16.342,0.444235,4.8555,0
16.343,0.444466,4.85192,0
16.344,0.444691,4.84834,0
16.345,0.44491,4.84474,0
16.346,0.445124,4.84114,0
16.347,0.445331,4.83752,0
16.348,0.445532,4.83389,0
16.349,0.445726,4.83026,0
16.35,0.445915,4.82661,0
16.351,0.446097,4.82294,0
